user_id,/tutorial/step-three,/tutorial/step-two,/tutorial/step-one,/,/signup,/features,/tutorial/intro,/tutorial/end,/features/web,/pricing,/tutorial/step-four,/features/mobile,/features/desktop,/about
461,0,0,6,4,10,0,14,0,0,0,0,0,0,0
462,0,0,0,14,7,3,10,0,2,0,0,0,3,0
463,0,0,0,13,0,8,0,0,0,0,0,0,0,14
464,0,0,0,9,12,0,0,0,0,0,0,16,0,0
465,0,0,0,6,17,0,0,0,0,0,0,3,0,0
466,0,8,19,2,4,0,19,0,0,0,0,13,0,0
467,7,13,16,19,17,0,4,14,0,0,4,20,0,0
468,0,0,0,20,6,0,0,0,20,0,0,3,0,0
469,4,17,13,5,5,0,16,6,0,0,6,0,0,0
470,0,0,14,20,16,0,7,0,0,0,0,0,0,0
471,0,0,0,1,0,9,0,0,0,8,0,0,3,0
472,0,0,0,6,15,0,15,0,0,0,0,16,3,0
473,0,0,0,1,0,0,0,0,0,0,0,0,0,0
474,9,11,20,1,4,11,4,16,8,0,12,15,0,0
475,9,15,6,14,13,0,11,10,0,0,12,0,0,0
476,0,0,0,11,1,0,0,0,5,0,0,0,0,0
477,0,0,0,14,0,0,0,0,0,0,0,0,0,0
478,8,2,4,6,2,0,10,0,0,0,12,0,0,0
479,17,3,6,19,15,0,11,8,0,0,1,0,16,0
480,3,1,2,9,1,0,6,20,9,0,18,0,0,0
481,4,8,14,16,4,13,3,0,15,0,2,0,2,2
482,19,2,9,8,8,19,4,15,0,0,2,0,10,0
483,0,0,0,4,19,0,14,0,0,0,0,0,0,0
484,3,11,20,3,16,0,16,0,9,0,0,13,0,11
485,0,0,0,2,0,0,0,0,0,0,0,0,0,0
486,0,12,9,5,12,0,8,0,0,0,0,4,0,0
487,0,0,0,7,7,0,0,0,12,0,0,0,0,0
488,0,0,0,6,6,0,0,0,0,0,0,0,3,0
489,0,0,0,14,0,0,0,0,0,0,0,0,0,0
490,0,0,15,11,18,20,17,0,16,0,0,0,14,4
491,0,0,0,16,6,0,0,0,0,0,0,19,13,0
492,14,10,6,3,2,2,9,12,0,0,7,10,0,0
493,1,12,9,12,16,0,17,18,0,0,2,0,0,0
494,8,6,7,6,15,0,19,13,13,12,5,0,0,0
495,0,13,15,16,15,0,8,0,0,0,0,0,0,0
496,14,18,19,9,6,0,13,0,0,0,19,0,0,0
497,7,17,10,12,3,0,12,0,0,0,17,17,0,0
498,0,0,0,2,2,1,0,0,0,0,0,0,0,0
499,0,0,0,8,0,9,0,0,0,0,0,0,0,0
500,0,0,0,20,0,5,0,0,13,5,0,0,0,0
501,5,7,17,14,8,2,14,1,13,0,16,0,0,0
502,0,0,0,18,0,0,0,0,0,0,0,0,0,0
503,0,0,0,16,3,0,8,0,1,0,0,0,0,0
504,0,0,0,18,0,0,0,0,0,0,0,0,0,0
505,0,0,0,2,2,0,0,0,0,0,0,0,0,0
506,0,0,0,1,2,0,0,0,0,0,0,0,2,0
507,18,13,15,11,20,0,14,9,11,0,20,0,0,0
508,0,0,0,15,0,0,0,0,1,0,0,3,0,0
509,2,6,14,17,15,0,9,1,0,0,2,0,5,0
510,0,0,0,9,0,0,0,0,0,0,0,0,0,0
511,0,0,0,15,17,0,0,0,8,0,0,0,0,0
512,0,0,0,15,0,0,0,0,0,0,0,14,12,0
513,16,18,11,4,13,0,8,0,0,0,4,0,7,0
514,3,1,12,8,18,0,13,3,0,0,20,0,0,0
515,0,0,0,13,0,0,0,0,0,0,0,0,0,0
516,0,0,0,16,11,0,17,0,0,0,0,13,16,0
517,0,0,0,4,0,0,0,0,1,0,0,18,0,0
518,0,0,0,1,2,0,0,0,0,0,0,0,0,0
519,0,0,0,7,0,0,0,0,0,0,0,0,0,0
520,0,0,0,6,0,0,0,0,0,0,0,0,0,0
521,11,4,18,9,4,0,11,0,15,0,0,0,11,0
522,9,4,6,14,10,2,13,17,0,0,12,20,0,0
523,0,0,3,12,3,0,6,0,0,0,0,10,0,0
524,0,0,1,8,20,13,7,0,0,0,0,0,0,0
525,0,0,0,20,2,16,11,0,9,0,0,19,9,0
526,8,18,2,17,2,7,15,0,0,14,20,0,1,0
527,0,0,0,1,2,0,0,0,0,0,0,0,0,0
528,0,0,0,20,0,0,0,0,0,0,0,0,0,0
529,0,0,0,11,5,0,0,0,0,0,0,0,0,0
530,0,0,8,10,20,0,18,0,10,0,0,0,0,0
531,0,0,0,4,2,0,0,0,0,0,0,0,16,0
532,0,0,0,3,0,20,0,0,0,0,0,0,0,0
533,12,16,9,2,8,0,9,5,14,0,20,17,4,0
534,8,13,14,12,17,0,12,3,10,0,9,0,0,0
535,18,19,20,13,18,0,4,11,0,0,8,0,0,0
536,0,0,0,2,4,6,15,0,0,1,0,0,0,0
537,19,6,8,12,14,0,16,0,0,0,0,18,6,0
538,0,0,0,17,4,0,0,0,0,0,0,7,5,0
539,0,0,0,19,0,0,0,0,0,0,0,0,0,0
540,0,0,0,9,0,0,0,0,0,0,0,0,0,0
541,0,0,0,15,17,12,19,0,5,0,0,0,19,0
542,0,0,0,20,0,0,0,0,0,0,0,0,0,0
543,16,16,18,11,20,0,10,0,0,0,8,0,9,5
544,5,17,4,20,20,0,15,11,0,0,10,0,17,0
545,0,0,0,1,0,0,0,0,0,0,0,0,0,0
546,0,0,0,12,0,0,0,0,0,0,0,0,0,0
547,0,16,19,16,15,20,6,0,14,0,0,0,0,0
548,0,0,0,20,8,0,0,0,6,0,0,0,11,0
549,17,3,6,9,17,0,18,10,0,0,11,7,0,0
550,0,0,0,2,0,0,0,0,0,0,0,0,0,0
551,0,0,0,1,1,1,0,0,2,0,0,1,2,0
552,0,0,0,11,15,0,2,0,4,5,0,0,0,0
553,0,0,0,19,0,0,0,0,0,0,0,0,0,0
554,0,15,4,13,3,0,16,0,20,0,0,0,0,0
555,6,6,10,14,11,0,17,3,0,0,1,0,0,0
556,0,0,0,1,1,1,0,0,0,0,0,0,0,0
557,19,18,10,5,4,0,4,16,17,0,13,0,0,0
558,6,8,7,16,2,0,2,17,13,0,15,0,0,0
559,0,0,0,2,1,0,0,0,0,0,0,1,1,0
560,8,1,9,3,2,0,18,16,19,0,10,0,4,5
561,0,0,0,9,10,0,0,0,0,0,0,0,5,0
562,0,0,18,7,4,3,12,0,6,0,0,6,4,0
563,0,0,0,3,0,0,0,0,16,0,0,0,14,0
564,13,10,7,7,7,0,7,1,0,0,6,3,0,0
565,13,17,19,15,6,0,20,5,0,0,9,0,16,0
566,20,3,12,8,19,0,14,4,2,0,12,0,0,0
567,0,0,0,1,17,0,0,0,0,0,0,0,11,6
568,0,5,11,18,9,0,3,0,0,0,0,0,19,0
569,0,0,0,6,0,0,0,0,9,0,0,20,4,0
570,2,17,20,19,14,11,8,17,0,0,5,0,0,0
571,0,0,0,8,0,0,0,0,0,0,0,9,0,0
572,15,7,15,3,3,0,7,0,0,0,0,0,0,0
573,2,17,17,13,7,0,3,20,1,0,10,20,6,0
574,9,11,7,20,1,0,12,15,0,0,14,0,15,0
575,0,0,0,6,0,2,0,0,0,0,0,0,0,0
576,0,0,0,1,0,0,0,0,0,0,0,0,0,0
577,0,0,0,18,12,0,17,0,0,0,0,12,8,0
578,0,0,0,20,0,0,0,0,0,0,0,0,0,0
579,9,3,19,13,3,0,9,17,0,0,1,4,0,0
580,0,0,0,1,1,0,0,0,2,0,0,1,1,0
581,0,0,0,8,7,0,20,0,0,0,0,0,0,0
582,0,0,0,5,11,20,1,0,0,0,0,0,0,0
583,0,19,4,17,13,0,8,0,16,0,0,0,0,0
584,0,0,0,13,16,0,12,0,0,0,0,3,0,0
585,0,0,0,16,0,0,0,0,0,0,0,0,0,0
586,0,0,0,11,7,18,0,0,7,0,0,0,2,0
587,10,10,20,16,7,0,17,11,0,9,1,0,20,0
588,0,0,0,14,2,8,0,0,9,0,0,13,0,0
589,2,16,19,17,2,0,10,11,7,0,15,0,0,6
590,0,0,0,7,1,12,9,0,0,2,0,0,0,0
591,15,7,5,7,4,0,11,7,0,0,19,0,19,0
592,0,0,0,11,7,0,0,0,14,0,0,0,0,0
593,0,0,0,5,0,0,0,0,0,0,0,0,0,0
594,0,17,9,9,16,4,5,0,19,0,0,0,0,0
595,20,18,8,3,17,0,17,10,10,0,5,20,0,0
596,0,0,9,1,2,0,16,0,0,0,0,0,0,0
597,7,19,4,5,9,0,14,7,0,0,3,14,13,0
598,0,0,0,7,20,0,0,0,0,0,0,0,0,0
599,0,0,0,20,0,0,0,0,0,0,0,0,0,0
600,0,0,0,9,4,0,6,0,0,0,0,9,0,12
601,0,0,0,1,1,1,0,0,0,0,0,0,1,0
602,0,0,0,3,11,0,0,0,0,0,0,0,0,0
603,2,6,3,9,19,0,6,0,0,16,2,0,8,0
604,0,0,0,19,12,0,0,0,0,0,0,0,6,0
605,0,0,0,4,0,0,0,0,14,0,0,12,0,0
606,6,1,17,19,5,0,20,0,0,0,0,20,0,0
607,2,15,6,13,3,0,8,15,3,4,14,0,0,0
608,2,10,11,12,7,0,9,12,0,0,20,0,0,0
609,3,16,20,12,12,0,2,0,0,0,5,7,0,0
610,0,0,0,13,0,2,0,0,0,16,0,0,6,0
611,0,6,18,7,12,0,17,0,15,0,0,0,0,0
612,0,0,0,1,0,0,0,0,0,0,0,0,0,0
613,4,8,8,13,12,5,13,2,0,0,13,0,0,0
614,0,0,0,2,0,0,0,0,0,0,0,0,0,0
615,11,19,7,13,14,0,13,0,0,14,0,0,1,0
616,0,0,0,7,0,0,0,0,0,0,0,0,0,0
617,0,0,0,4,0,0,0,0,0,0,0,0,0,0
618,0,0,14,16,12,0,19,0,0,0,0,5,0,0
619,0,0,0,18,2,0,14,0,0,20,0,0,0,0
620,3,15,4,5,3,0,12,13,0,0,8,20,0,0
621,6,11,6,2,6,10,18,5,19,0,7,18,8,0
622,11,14,5,1,9,14,15,0,0,0,0,0,0,0
623,0,0,0,17,0,0,0,0,0,0,0,0,0,0
624,7,6,6,11,7,0,14,11,0,0,16,0,0,0
625,0,0,1,1,20,0,6,0,0,0,0,15,0,0
626,17,16,11,2,3,0,13,11,0,1,20,18,0,0
627,0,0,0,4,0,8,0,0,2,0,0,0,0,0
628,3,8,1,4,18,11,11,15,6,0,20,0,0,0
629,0,0,0,3,0,0,0,0,0,0,0,0,0,0
630,0,0,0,5,0,0,0,0,0,0,0,0,0,0
631,0,0,6,9,15,3,8,0,0,5,0,0,0,0
632,4,1,18,20,17,0,5,0,0,0,0,0,0,0
633,15,8,7,19,19,13,6,17,12,0,10,17,0,0
634,7,6,13,19,8,0,4,9,0,0,17,8,0,0
635,0,0,9,15,4,0,19,0,0,0,0,0,0,0
636,9,3,17,8,10,0,9,0,7,0,0,5,0,0
637,0,0,0,13,9,0,6,0,0,0,0,13,0,0
638,0,0,0,14,2,0,0,0,14,0,0,9,10,0
639,0,0,0,2,1,0,0,0,0,1,0,0,0,0
640,0,7,10,5,13,0,1,0,0,16,0,0,4,0
641,0,0,0,1,0,0,0,0,0,0,0,0,0,0
642,0,0,0,13,16,0,0,0,0,0,0,0,3,0
643,0,0,0,13,0,0,0,0,0,0,0,0,0,0
644,0,0,0,16,0,0,0,0,0,0,0,0,0,0
645,7,12,18,9,17,0,7,4,0,0,17,8,0,0
646,9,13,5,14,5,0,20,12,0,0,20,9,0,0
647,0,6,15,19,7,19,9,0,15,0,0,14,0,0
648,0,0,2,5,7,0,5,0,2,0,0,0,0,0
649,0,0,0,17,19,0,0,0,0,0,0,0,12,0
650,0,0,0,18,13,0,18,0,0,0,0,0,0,0
651,0,0,0,4,0,0,0,0,0,0,0,0,0,0
652,8,3,14,19,9,0,14,1,17,0,2,9,0,0
653,0,0,0,1,1,0,0,0,1,0,0,1,0,0
654,0,7,6,16,10,0,18,0,16,0,0,0,0,0
655,0,0,0,7,5,0,0,0,1,0,0,0,0,0
656,0,10,9,1,8,0,19,0,10,0,0,0,0,0
657,19,20,3,6,5,0,15,14,0,0,6,0,0,0
658,0,0,0,2,1,0,0,0,0,0,0,0,0,0
659,0,0,20,5,3,0,4,0,0,0,0,0,8,0
660,0,0,0,1,2,1,0,0,0,0,0,0,0,0
661,0,0,0,2,0,0,0,0,0,0,0,0,0,0
662,0,0,0,6,0,0,0,0,0,0,0,0,0,0
663,13,10,15,13,12,0,20,5,0,0,9,11,15,0
664,0,0,0,12,9,0,0,0,0,0,0,0,0,0
665,17,10,12,20,18,0,5,1,0,0,5,0,12,0
666,12,2,3,18,1,0,9,0,0,0,0,0,0,0
667,0,0,0,1,2,0,0,0,0,0,0,0,0,0
668,0,0,1,15,4,0,14,0,0,0,0,0,0,0
669,16,10,13,13,11,1,5,0,8,0,0,2,0,0
670,0,0,0,16,0,0,0,0,0,0,0,0,0,0
671,0,0,1,13,10,0,13,0,12,0,0,14,0,0
672,8,14,8,15,11,0,17,1,0,19,6,0,0,0
673,0,0,0,2,1,0,0,0,1,0,0,0,0,0
674,8,17,2,2,11,0,4,15,0,15,10,14,0,0
675,7,4,9,10,4,0,2,17,20,0,11,0,0,0
676,0,0,0,2,1,0,0,0,1,0,0,0,0,0
677,2,2,10,1,16,0,15,10,0,0,11,0,0,0
678,8,16,17,1,17,10,6,19,0,0,10,0,11,0
679,11,15,19,7,11,0,4,15,0,0,8,0,0,0
680,0,1,13,16,13,0,12,0,0,0,0,0,0,20
681,0,0,0,10,0,4,0,0,0,0,0,0,0,0
682,0,0,20,19,10,12,16,0,0,0,0,0,16,0
683,0,0,8,16,5,0,5,0,0,0,0,0,12,0
684,0,0,0,5,14,0,0,0,17,0,0,0,0,0
685,14,7,11,13,11,9,17,0,18,0,19,0,0,0
686,17,12,4,17,17,8,8,17,13,0,2,20,0,0
687,18,18,4,4,4,0,8,4,17,18,9,0,0,0
688,0,0,0,9,0,0,0,0,0,0,0,0,0,0
689,0,0,0,2,0,0,0,0,0,0,0,0,0,0
690,14,11,5,17,3,0,18,18,0,0,7,0,0,0
691,0,1,15,8,14,0,17,0,0,0,0,0,6,2
692,0,0,0,1,0,0,0,0,0,0,0,0,0,0
693,7,9,15,5,12,0,6,9,4,0,2,12,0,0
694,0,0,0,5,8,16,0,0,0,0,0,0,0,0
695,0,0,0,12,0,0,0,0,0,0,0,0,0,0
696,0,0,0,1,0,0,0,0,0,0,0,0,0,0
697,0,0,16,6,18,0,6,0,0,0,0,10,2,0
698,0,0,0,1,0,0,0,0,0,0,0,0,0,0
699,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700,3,7,17,19,3,0,6,8,0,0,10,0,0,0
701,0,12,14,12,3,0,11,0,0,0,0,20,13,0
702,0,11,13,12,18,0,2,0,0,0,0,6,12,0
703,0,0,0,13,0,0,0,0,0,0,0,0,0,0
704,12,10,11,8,1,0,3,0,0,0,0,16,0,0
705,4,13,7,9,12,4,19,0,4,0,0,0,0,0
706,0,15,4,13,19,0,12,0,0,0,0,0,0,0
707,16,14,16,2,10,0,8,7,0,13,6,10,19,0
708,0,0,0,1,0,0,0,0,0,0,0,0,0,0
709,20,1,2,6,5,0,10,0,0,13,0,20,0,0
710,0,0,1,7,15,0,14,0,0,0,0,0,19,0
711,19,2,7,8,11,0,1,13,0,0,9,20,16,0
712,0,0,3,16,19,0,19,0,0,0,0,0,0,0
713,0,0,0,2,0,8,0,0,0,0,0,15,0,0
714,0,0,0,20,0,0,0,0,0,7,0,2,0,18
715,6,5,2,12,7,0,13,6,0,0,8,0,0,0
716,0,0,0,11,9,0,0,0,0,0,0,0,14,0
717,7,12,17,8,20,0,20,20,0,0,20,0,0,0
718,0,0,0,10,0,0,0,0,0,0,0,0,0,0
719,0,4,18,7,6,0,12,0,0,0,0,0,0,0
720,0,0,0,2,2,0,0,0,1,0,0,1,0,0
721,0,0,0,1,2,0,0,0,2,1,0,0,0,0
722,3,11,13,9,14,7,11,0,0,0,0,0,0,0
723,13,18,8,2,13,0,12,0,0,0,0,0,0,0
724,0,0,0,12,0,0,0,0,0,0,0,0,0,0
725,0,0,0,9,0,0,0,0,0,0,0,0,0,0
726,0,0,0,6,14,0,0,0,5,0,0,17,3,0
727,0,7,6,15,12,0,14,0,0,0,0,0,6,0
728,5,20,10,9,17,0,9,5,0,0,14,0,0,0
729,0,0,11,13,7,9,10,0,0,7,0,0,1,0
730,0,0,0,1,4,0,0,0,0,0,0,0,0,0
731,11,5,13,2,9,20,9,16,0,0,6,0,0,0
732,0,0,11,5,3,0,10,0,0,0,0,0,5,0
733,0,0,0,20,0,6,0,0,0,0,0,0,0,0
734,0,0,0,2,1,0,0,0,0,0,0,1,0,0
735,0,0,0,19,7,0,1,0,0,0,0,8,0,0
736,8,1,18,18,13,3,2,11,0,0,18,0,0,0
737,0,0,0,5,0,0,0,0,0,0,0,0,0,0
738,20,20,19,9,5,0,5,0,0,0,9,0,0,0
739,0,0,0,1,0,0,0,0,0,0,0,19,0,0
740,0,0,18,13,10,0,16,0,11,0,0,0,0,0
741,13,18,20,20,13,7,14,16,4,0,4,0,0,0
742,0,0,0,7,0,0,0,0,0,0,0,0,0,0
743,0,0,0,2,0,12,0,0,0,0,0,0,0,0
744,0,0,7,18,17,0,5,0,9,0,0,7,0,0
745,13,6,14,14,17,0,15,18,0,0,14,16,0,0
746,0,0,0,11,0,0,0,0,0,0,0,0,0,0
747,0,0,13,6,5,18,4,0,1,0,0,0,0,0
748,0,0,0,7,15,0,1,0,0,0,0,0,3,0
749,0,0,0,18,0,0,0,0,0,0,0,0,0,0
750,9,3,6,1,1,0,10,13,0,0,1,14,0,0
751,7,16,12,16,19,0,9,7,0,0,2,2,20,0
752,0,0,0,2,0,0,0,0,0,0,0,0,0,0
753,0,12,6,15,11,0,19,0,0,16,0,0,0,0
754,6,19,14,8,17,8,12,5,16,20,14,17,0,0
755,0,0,0,1,0,15,0,0,0,8,0,0,0,0
756,5,8,1,5,18,0,6,2,13,5,17,0,0,0
757,0,0,0,7,0,11,0,0,1,0,0,0,0,0
758,0,0,0,2,1,1,0,0,0,0,0,0,0,0
759,0,0,7,5,2,0,3,0,0,0,0,3,0,0
760,0,0,0,3,0,0,0,0,0,0,0,11,0,0
761,0,0,1,14,5,0,8,0,0,0,0,0,14,2
762,0,0,0,10,0,0,0,0,0,0,0,0,0,0
763,0,0,0,13,0,0,0,0,0,0,0,11,0,17
764,0,0,0,19,4,8,0,0,6,5,0,0,0,0
765,0,0,0,18,0,0,0,0,0,0,0,0,0,0
766,9,6,17,6,16,0,5,0,5,18,11,0,0,0
767,0,0,0,2,0,0,0,0,8,0,0,9,0,0
768,0,0,0,1,0,2,0,0,0,0,0,0,0,0
769,20,2,15,6,8,0,10,0,0,0,15,0,10,0
770,0,0,0,9,12,0,0,0,0,0,0,0,0,0
771,0,0,0,16,0,0,0,0,0,0,0,0,0,0
772,11,17,1,16,8,0,18,0,20,0,0,0,20,0
773,0,0,0,12,0,6,0,0,0,0,0,0,0,0
774,0,0,0,3,0,0,0,0,0,0,0,0,0,0
775,8,4,9,10,18,16,4,6,0,0,12,0,0,0
776,12,2,1,20,18,6,20,0,10,0,0,0,0,0
777,0,0,3,16,2,0,3,0,0,0,0,10,0,0
778,0,4,16,17,9,0,20,0,9,0,0,18,0,0
779,0,0,0,9,16,0,0,0,2,0,0,0,0,0
780,0,0,0,16,0,6,0,0,0,0,0,11,0,0
781,0,0,0,13,0,7,0,0,0,0,0,0,0,0
782,10,8,17,6,19,0,9,15,0,0,17,0,6,0
783,0,0,0,1,2,0,0,0,0,0,0,0,0,0
784,1,17,14,12,20,0,18,0,0,14,0,19,0,0
785,0,0,2,4,6,0,4,0,0,0,0,0,0,0
786,0,0,17,4,16,14,13,0,3,0,0,0,0,0
787,0,0,0,2,1,0,0,0,0,0,0,2,1,0
788,19,11,8,8,17,0,18,10,18,0,16,2,0,0
789,6,18,8,4,13,0,9,17,11,0,5,0,3,0
790,13,2,12,13,11,0,1,0,0,0,0,0,0,0
791,0,0,0,1,0,0,0,0,0,1,0,1,0,0
792,0,0,0,7,18,0,12,0,14,0,0,0,0,0
793,2,15,12,13,16,0,20,1,0,0,15,0,0,0
794,9,17,8,8,14,17,1,17,17,0,19,9,3,0
795,10,1,15,11,14,0,11,1,0,0,2,0,0,0
796,0,0,0,9,0,0,0,0,0,0,0,0,0,0
797,0,0,0,12,0,7,0,0,0,0,0,0,0,0
798,3,11,9,14,1,0,20,3,0,2,1,11,0,0
799,15,20,9,5,19,0,18,20,0,0,9,0,0,11
800,0,0,0,12,20,0,0,0,0,5,0,2,0,0
801,14,4,2,19,9,0,2,0,0,0,0,0,0,0
802,6,17,11,2,17,0,3,16,0,15,1,0,0,0
803,0,0,0,5,20,0,0,0,0,0,0,2,0,0
804,11,14,7,14,11,0,9,11,2,0,9,0,0,0
805,9,7,15,6,19,0,4,16,20,0,17,10,0,0
806,0,0,0,2,2,1,0,0,0,0,0,2,0,0
807,0,0,0,5,4,0,0,0,4,0,0,0,13,0
808,0,0,0,1,2,0,0,0,0,0,0,0,0,0
809,0,0,0,2,2,0,0,0,0,1,0,2,2,0
810,15,17,6,10,1,4,19,0,0,0,0,13,0,0
811,0,0,0,2,20,7,0,0,10,0,0,0,0,0
812,0,0,8,8,3,9,10,0,0,0,0,0,0,0
813,0,0,0,19,13,0,7,0,0,0,0,19,0,0
814,9,18,18,14,15,0,6,0,9,0,0,19,0,0
815,19,1,1,9,9,18,10,19,0,4,14,0,0,0
816,0,0,0,5,0,0,0,0,0,0,0,0,0,0
817,20,17,18,15,16,0,6,1,0,0,14,0,0,0
818,0,0,0,2,1,2,0,0,0,0,0,2,2,0
819,0,0,0,12,11,0,9,0,2,0,0,0,0,0
820,0,19,19,3,13,0,2,0,0,0,0,11,0,10
821,0,0,0,19,0,0,0,0,0,0,0,0,0,0
822,0,0,0,15,14,0,0,0,0,0,0,0,0,0
823,0,0,0,6,11,8,14,0,8,0,0,0,18,0
824,0,0,13,1,7,8,12,0,0,0,0,0,0,0
825,0,0,0,2,0,0,0,0,0,0,0,0,0,0
826,6,15,17,3,17,0,11,4,0,0,11,10,0,0
827,0,0,0,2,1,0,0,0,0,0,0,0,0,0
828,18,1,11,19,12,0,10,14,0,0,4,0,0,0
829,0,0,16,17,20,19,9,0,0,0,0,0,0,0
830,0,11,17,5,12,16,8,0,0,0,0,0,0,0
831,0,0,0,1,0,1,0,0,0,1,0,0,0,0
832,8,19,15,16,8,0,8,13,0,0,11,16,0,0
833,3,9,3,7,4,10,12,8,0,0,4,4,0,0
834,10,5,8,20,18,0,13,19,10,0,11,18,0,0
835,0,0,2,4,3,14,11,0,5,11,0,0,0,0
836,0,0,0,5,5,0,0,0,12,3,0,1,0,0
837,4,18,12,19,18,0,3,0,0,8,0,0,1,0
838,20,14,4,1,6,2,5,0,10,0,7,2,6,7
839,0,0,0,14,0,0,0,0,0,0,0,0,0,0
840,0,0,0,1,2,0,0,0,1,0,0,1,0,0
841,0,0,18,17,9,0,8,0,0,11,0,6,0,0
842,0,0,0,10,16,0,17,0,0,0,0,16,0,0
843,10,8,14,16,9,0,19,0,0,0,0,10,0,0
844,0,0,0,13,0,0,0,0,0,0,0,0,0,0
845,0,0,0,9,0,1,0,0,0,0,0,0,0,0
846,12,12,2,1,16,0,19,5,0,0,19,19,11,0
847,0,0,0,18,0,8,0,0,14,0,0,0,0,0
848,0,0,0,2,1,14,0,0,0,0,0,12,0,0
849,0,6,3,2,12,0,19,0,0,0,0,0,6,0
850,0,0,0,15,0,0,0,0,0,0,0,0,0,0
851,15,9,10,18,20,0,6,9,18,0,14,11,0,0
852,5,20,18,9,17,0,3,14,0,0,6,0,0,0
853,0,0,0,9,13,0,0,0,0,0,0,0,19,6
854,8,9,12,19,1,7,5,2,12,0,8,4,0,0
855,0,0,0,13,0,0,0,0,0,0,0,0,0,0
856,0,5,1,6,16,0,8,0,20,0,0,0,0,0
857,0,0,0,16,12,12,0,0,0,0,0,0,0,0
858,3,5,16,3,7,17,10,0,0,0,0,0,0,0
859,0,13,10,11,14,0,12,0,16,0,0,0,0,0
860,0,0,0,16,13,0,5,0,0,0,0,17,0,0
861,0,0,0,8,0,0,0,0,0,0,0,0,0,0
862,2,12,8,3,16,10,13,8,1,0,2,0,16,0
863,8,18,20,12,12,14,5,7,0,0,1,1,10,20
864,0,0,0,20,10,0,0,0,0,0,0,0,9,3
865,0,0,0,6,0,0,0,0,0,0,0,0,0,0
866,0,0,0,19,0,0,0,0,0,0,0,0,0,0
867,0,0,0,2,2,0,0,0,0,0,0,0,1,1
868,14,18,11,11,11,0,18,12,20,16,20,0,0,0
869,0,0,0,17,2,0,0,0,0,0,0,0,0,0
870,2,11,2,13,1,15,20,14,0,0,7,6,0,0
871,0,0,0,8,3,12,7,0,0,0,0,0,0,0
872,11,3,16,18,10,0,20,5,0,13,17,0,0,0
873,0,0,0,1,1,0,0,0,0,0,0,0,0,0
874,0,0,3,5,17,0,20,0,0,0,0,0,6,0
875,0,0,0,14,0,0,0,0,0,0,0,0,0,0
876,0,0,0,5,0,0,0,0,0,0,0,0,0,0
877,0,0,0,18,0,0,0,0,0,0,0,0,0,0
878,6,6,11,14,12,0,11,18,0,0,20,0,0,11
879,0,0,0,9,0,0,0,0,5,0,0,0,0,0
880,0,0,0,14,1,18,0,0,7,0,0,1,0,0
881,3,15,1,1,14,0,4,13,19,0,8,0,9,0
882,10,1,9,2,9,3,17,0,11,0,12,10,16,17
883,0,0,0,2,1,0,0,0,0,0,0,0,0,0
884,0,0,0,1,0,0,0,0,12,13,0,0,0,0
885,0,0,2,16,12,0,13,0,0,0,0,0,4,0
886,0,0,0,13,0,0,0,0,0,0,0,0,0,0
887,0,0,0,9,0,0,0,0,0,0,0,0,0,0
888,0,0,0,12,14,0,0,0,0,0,0,0,0,0
889,18,16,19,11,6,0,16,18,0,0,9,0,15,17
890,0,0,0,1,2,0,0,0,1,0,0,0,0,0
891,0,0,0,13,0,0,0,0,0,0,0,0,0,0
892,19,16,19,18,17,0,11,13,0,0,12,11,16,0
893,0,0,0,2,1,0,0,0,1,0,0,0,0,0
894,0,0,14,2,3,0,12,0,0,0,0,14,0,0
895,16,18,16,8,11,0,5,12,0,0,8,0,0,0
896,0,0,0,20,0,0,0,0,0,0,0,0,0,0
897,0,0,0,3,0,0,0,0,0,0,0,0,0,0
898,20,3,2,20,3,0,15,6,8,0,18,0,0,0
899,16,20,19,2,18,0,9,7,0,8,4,0,8,0
900,15,6,14,2,10,0,9,0,18,0,0,0,0,0
901,0,0,0,18,16,0,0,0,0,0,0,19,5,0
902,1,20,14,15,18,0,9,4,0,0,4,0,0,0
903,13,6,8,5,16,0,9,0,5,0,0,13,13,0
904,0,11,8,5,9,0,5,0,0,0,0,0,0,0
905,18,10,15,18,3,0,13,6,0,20,19,0,0,0
906,14,17,11,19,4,0,5,0,0,0,13,0,4,0
907,20,19,1,4,9,0,15,15,0,0,1,0,15,0
908,0,0,0,5,0,0,0,0,0,0,0,0,0,0
909,15,4,6,6,9,0,3,14,20,0,19,16,10,2
910,0,17,18,11,12,0,9,0,0,0,0,0,1,0
911,0,0,0,11,0,18,0,0,19,0,0,0,6,0
912,0,0,7,19,15,0,7,0,0,0,0,0,0,0
913,9,17,18,9,12,0,18,17,0,0,1,5,0,0
914,0,0,14,12,8,17,13,0,0,12,0,0,0,0
915,0,0,0,2,0,0,0,0,0,0,0,0,0,0
916,13,3,15,5,10,0,13,20,0,0,12,3,0,0
917,0,0,0,10,10,0,0,0,16,0,0,0,0,0
918,13,16,7,4,9,0,2,2,0,0,12,0,0,0
919,0,0,0,18,10,17,0,0,0,19,0,2,5,0
920,0,0,0,11,0,0,0,0,0,0,0,0,0,0
921,0,0,0,8,0,0,0,0,6,0,0,12,0,0
922,0,0,0,14,0,0,0,0,0,0,0,0,0,0
923,0,0,0,20,0,0,0,0,0,0,0,0,0,0
